Rank,PreviousRank,Period,BookID,Title,Subtitle,ISBN,CmdtCode,ReleaseDate,Publisher,Author,Price,SalePrice,DiscountRate,Score,ReviewCount
620,0,2026061020260616,S000218795409,프로그램을 읽는 기술,"AI 시대, 개발자의 진짜 실력은 ‘읽기’에서 결정된다!",1140717073,9791140717071,20251218,길벗,이와마츠 히로시 외,20000,18000,10.0,10.0,8
621,601,2026061020260616,S000218737034,일잘러의 무기가 되는 엑셀 대시보드,실무 데이터 시각화부터 보고서 자동화까지! 반복 보고 업무에서 벗어나는 대시보드 구성법,1199529893,9791199529892,20251212,한빛미디어,최준선,27000,24300,10.0,9.5,6
622,602,2026061020260616,S000218736089,초보자를 위한 PostgreSQL DBA편,원리를 밝히는 PostgreSQL 실전서!,1195942591,9791195942596,20251211,엑시엄,권순용 외,22000,19800,10.0,0.0,0
623,604,2026061020260616,S000218729929,커서ⅹAI로 완성하는 나만의 웹 서비스,,1140716867,9791140716869,20251210,길벗,성구(강성규),24000,21600,10.0,10.0,16
624,423,2026061020260616,S000218733056,AI 디지털 콘텐츠 디자이너,캔바+캡컷으로 멋진 디자이너되기,1165712474,9791165712471,20251210,해람북스(구 북스홀릭),신현미 외,16000,14400,10.0,10.0,2
625,425,2026061020260616,S000218674611,2026 흥달쌤의 정보처리기사 필기 세트,,1193666406,9791193666401,20251205,에듀콕스,이흥직,37000,33300,10.0,0.0,0
626,605,2026061020260616,S000218569825,올인원 피그마,기획자·디자이너·개발자를 위한 반응형 웹 제작 실습 가이드,1194587860,9791194587866,20251204,제이펍,오시내,35000,31500,10.0,10.0,5
627,609,2026061020260616,S000218681349,회사에서 바로 통하는 파워포인트 FOR STARTERS,왕초보가 시작하는 파워포인트 입문서,1199529885,9791199529885,20251201,한빛미디어,이화진,17000,15300,10.0,9.5,9
628,428,2026061020260616,S000218674636,2026 이공자 ITQ 엑셀 2021(상철),온라인채점프로그램(MAG)제공/동영상강의제공,1192695798,9791192695792,20251201,아카데미소프트,KIE기획연구실,18000,16200,10.0,10.0,1
629,612,2026061020260616,S000218314999,StatQuest 신경망 & AI 강의,머리에 쏙쏙 들어오는 딥러닝 그림책,1194587836,9791194587835,20251113,제이펍,조시 스타머 외,30000,27000,10.0,10.0,4
630,613,2026061020260616,S000218312862,그림으로 이해하는 챗GPT 구조와 기술,"챗GPT, 쉽고 재미있게 시작하자!",1140716344,9791140716340,20251105,길벗,나카타니 슈요 외,24000,21600,10.0,9.9,25
631,614,2026061020260616,S000218331542,파이썬 for Beginner,쉽고 빠르게 익히는 프로그래밍의 기본 원리,1173400354,9791173400353,20251104,한빛아카데미,우재남,26000,26000,0.0,10.0,3
632,617,2026061020260616,S000218237370,파이썬으로 시작하는 머신러닝+딥러닝,"지금 당장 AI 관련 일을 하고 싶거나, 해야만 하는 당신을 위한 책",1193747082,9791193747087,20251101,아이리포,강지영,28000,25200,10.0,10.0,9
633,619,2026061020260616,S000218234961,이것이 UX/UI 디자인이다,실무 디자인 방법론으로서의 UX/UI 디자인,1158396376,9791158396374,20251030,위키북스,조성봉,35000,31500,10.0,10.0,2
634,620,2026061020260616,S000218234950,UX/UI 디자인 워크숍 with AI,,1158396384,9791158396381,20251028,위키북스,윤하린,25000,22500,10.0,0.0,0
635,436,2026061020260616,S000218081958,2026 이기적 컴퓨터활용능력 2급 필기 기출 800제,100% 무료 강의+CBT 온라인 문제집+또기적 합격자료집,8931479344,9788931479348,20251022,영진닷컴,영진정보연구소,13000,11700,10.0,10.0,6
636,622,2026061020260616,S000218081064,"리액트, Next.js로 완성하는 프론트엔드","TypeScript 기본기부터 React, Next.js를 활용한 프로젝트, Git/GitHub까지",8931481101,9788931481105,20251020,영진닷컴,강경석,36000,32400,10.0,10.0,3
637,624,2026061020260616,S000217504653,2026 이기적 컴퓨터활용능력 1급 필기 최신문제집,동영상 강의 무료 + CBT 온라인 문제집 제공,893147931X,9788931479317,20251002,영진닷컴,홍태성 외,22000,19800,10.0,10.0,4
638,625,2026061020260616,S000217930344,할루시네이션을 줄여주는 프롬프트 엔지니어링,"랭체인, RAG, 에이전트로 신뢰성 있는 LLM 활용",1169214428,9791169214421,20250930,한빛미디어,한성민,32000,28800,10.0,10.0,9
639,0,2026061020260616,S000217403781,2026 이기적 컴퓨터활용능력 2급 필기 최신문제집,동영상 강의 무료 + CBT 온라인 문제집 제공,8931479328,9788931479324,20250919,영진닷컴,홍태성 외,17000,15300,10.0,10.0,12
640,627,2026061020260616,S000217577442,2026 에듀윌 컴퓨터활용능력 1급 필기 기본서,기출 이론+단계별 문제풀이,1136038841,9791136038845,20250916,에듀윌,이상미 외,32000,28800,10.0,10.0,9
641,0,2026061020260616,S000217535191,블렌더 3D CG 애니메이션 실전 입문,캐릭터의 매력적인 동작을 만드는 법,1127475797,9791127475796,20250910,에이케이커뮤니케이션즈,나츠모리 카츠 외,39800,35820,10.0,0.0,0
642,629,2026061020260616,S000217401961,초보자도 쉽게 배우는 엑셀 2024 길라잡이,(2007~2024 Office365 모든 버전 활용 가능),1199158399,9791199158399,20250910,정보문화사,김영주,23000,20700,10.0,9.6,17
643,630,2026061020260616,S000218478250,멘토 일러스트레이터(MENTOR ILLUSTRATOR),,118902845X,9791189028459,20250904,코리아교육그룹,코리아교육그룹 교육연구소,28000,25200,10.0,0.0,0
644,631,2026061020260616,S000217378952,바로 배워서 바로 써먹는 바이브 코딩,"캔바, 구글 앱스크립트, 파이어베이스, 러버블까지! 웹 앱 개발 도구를 활용한 AI 융합 교육 가이드",1192775791,9791192775791,20250902,다빈치books,박찬 외,22000,19800,10.0,9.4,6
645,632,2026061020260616,S000217287449,2026 이기적 정보처리기사 필기+실기 올인원,막판정리 핸드북 + CBT 서비스 + 스터디 카페,8931479808,9788931479805,20250901,영진닷컴,고소현 외,49000,44100,10.0,9.2,14
646,0,2026061020260616,S000217395922,2026 해커스 정보처리기사 필기 한권완성 이론+최신기출+핵심노트,최신기출 18회분ㅣCBT 모의고사ㅣ정보처리기사 무료 특강ㅣ본 교재 인강,8969656359,9788969656353,20250829,해커스자격증,한미현 외,35000,31500,10.0,10.0,5
647,634,2026061020260616,S000217304442,파이토치로 완성하는 실전 강화학습,"REINFORCE, A2C, DQN, DDQN, PPO, A3C 이론과 구현을 한번에!",1194409903,9791194409908,20250828,에이콘온,윤성진,46000,41400,10.0,10.0,1
648,636,2026061020260616,S000217288013,챗GPT와 엑셀로 만드는 주식 & 암호화폐 자동매매 시스템,엑셀 VBA와 AI로 시작하는 금융 프로그래밍,1194587585,9791194587583,20250828,제이펍,설근민,25000,22500,10.0,9.8,26
649,0,2026061020260616,S000217298417,개발자답게 코드로 익히는 강화학습,수학적 장벽 없이 현실 문제를 코드로 푸는 실전형 입문서,8965404207,9788965404200,20250825,프리렉,멀티코어 외,32000,28800,10.0,10.0,1
650,637,2026061020260616,S000217403616,찐 실전 챗GPT: 생성형 AI (에듀테크) 기술·가정 수업 활용하기!,캔바 · 미리캔버스 · 감마 · 패들렛 · 코파일럿 · 뤼튼 · 챗GPT · 클리포 · AI 마음일기 · 코스페이시스 · 틴커캐드 · 창업 프로젝트 · 주택 만들기 프로젝트 · 책임소비봇 프로젝트 · AI 미디어 크래프트 프로젝트,1193205719,9791193205716,20250825,광문각출판미디어,봉우리 외,17000,17000,0.0,6.9,5
651,638,2026061020260616,S000217191918,2026 이기적 정보처리기사 필기 절대족보,동영상 강의 무료 제공,8931479794,9788931479799,20250822,영진닷컴,신면철 외,26000,23400,10.0,10.0,2
652,640,2026061020260616,S000217336015,Live2D 모델링 & 애니메이션 팁,,1127462415,9791127462413,20250820,AK IT,카라아게 마루 외,30000,27000,10.0,0.0,0
653,642,2026061020260616,S000217305850,게임사업 PM 실전 노트,"게임을 완성하는 것은, 결국 비즈니스다",1172635374,9791172635374,20250818,바른북스,이진수,21000,18900,10.0,10.0,2
654,644,2026061020260616,S000217243589,챗GPT와 함께하는 주식 데이터 분석,"파이썬을 몰라도, 누구나 따라 할 수 있는 주식 종목 분석과 예측",8931480229,9788931480221,20250811,영진닷컴,이진규 외,22000,19800,10.0,9.4,17
655,0,2026061020260616,S000217139003,AWS 보안,위협 시나리오로 배우는 클라우드 보안 실무 가이드,1161756833,9791161756837,20250731,에이콘출판,딜런 쉴즈 외,38000,34200,10.0,10.0,5
656,0,2026061020260616,S000217019941,2026 이기적 GTQ 일러스트 1급 기본서 ver.CC 2020,동영상 강의 무료 제공+답안 전송 프로그램 제공+실습 파일 제공,8931476590,9788931476590,20250730,영진닷컴,일마,26000,23400,10.0,10.0,10
657,646,2026061020260616,S000217111234,명품 C++ Programming,,1194630243,9791194630241,20250725,생능출판,황기태,34000,30600,10.0,10.0,1
658,647,2026061020260616,S000217085607,회사에서 바로 통하는 실무 엑셀 데이터 활용+분석,"챗GPT 활용법 수록, 모든 버전 사용 가능",1169214088,9791169214087,20250725,한빛미디어,김경자 외,26000,23400,10.0,10.0,17
659,446,2026061020260616,S000216978147,네이처 오브 코드: 자바스크립트판,자바스크립트와 p5.js로 배우는 자연계 시뮬레이션과 창의적 코딩,1194587313,9791194587316,20250722,제이펍,대니얼 시프먼(Daniel Shiffman) 외,35000,31500,10.0,10.0,3
660,649,2026061020260616,S000217068296,조코딩의 랭체인으로 AI 에이전트 서비스 만들기,,1169214142,9791169214148,20250721,한빛미디어,조동근 외,32000,28800,10.0,10.0,8
661,650,2026061020260616,S000216885378,2026 이기적 컴퓨터활용능력 1급 실기 기본서,,8931480083,9788931480085,20250720,영진닷컴,박윤정,38000,34200,10.0,10.0,29
662,652,2026061020260616,S000217118803,가장 쉬운 독학 캔바 첫걸음,"자영업자, N잡러, 크리에이터, 마케터, 교사는 물론 일반 직장인까지 캔바를 활용하면 누구나 쉽고 빠르게 전문가처럼 디자인할 수 있다!",1172109354,9791172109356,20250717,동양북스,원정민 외,27500,24750,10.0,9.8,17
663,653,2026061020260616,S000217012721,파이썬으로 구현하는 자료구조와 알고리즘,"개념 이해, 원리 탐구, 구현 완성",1173400273,9791173400278,20250710,한빛아카데미,Michael T. Goodrich 외,42000,42000,0.0,10.0,2
664,0,2026061020260616,S000216868949,Do it! 플러터 앱 개발&출시하기,AI 시대에 통하는 ‘수익화 앱’을 만든다!,1163037303,9791163037309,20250708,이지스퍼블리싱,조준수,36000,32400,10.0,10.0,12
665,655,2026061020260616,S000216966557,2026 에듀윌 컴퓨터활용능력 2급 필기 초단기끝장,요약노트+기출변형문제 25회분,1136037942,9791136037947,20250704,에듀윌,이상미 외,17000,15300,10.0,10.0,5
666,449,2026061020260616,S000216911094,도커/쿠버네티스,친절한 설명으로 쉽게 이해하는 컨테이너 관리,1158396163,9791158396169,20250703,위키북스,용찬호,36000,32400,10.0,0.0,0
667,0,2026061020260616,S000216966421,MOS 365 PowerPoint Associate,,1138394998,9791138394994,20250630,시대인,김경희 외,15000,13500,10.0,10.0,9
668,656,2026061020260616,S000216819593,MCP로 똑똑하게 일하는 법,인공지능에 도구를 더해 나만의 AI 에이전트 만들기,1194587542,9791194587545,20250626,제이펍,케이트리,22000,19800,10.0,9.9,19
669,657,2026061020260616,S000216858465,파인만의 컴퓨터 강의,양자 컴퓨터를 고안한 천재가 들려주는 계산 이야기,1169213979,9791169213974,20250625,한빛미디어,리처드 파인만 외,29000,26100,10.0,10.0,21
670,0,2026061020260616,S000216879557,크리에이터를 위한 ChatGPT 활용 대전,,1199158364,9791199158368,20250625,정보문화사,쿠니모토 치사토 외,20000,18000,10.0,10.0,16
671,658,2026061020260616,S000216663507,2026 이기적 웹디자인개발기능사 필기 기본서,,8931476558,9788931476552,20250620,영진닷컴,윤미선,22000,19800,10.0,10.0,1
672,659,2026061020260616,S000216842262,생성형 AI 활용 백과사전,"ChatGPT, 코파일럿, 제미나이, 클로드, DALL-E 3, 딥엘, 미드저니, 스테이블 디퓨전, Suno AI, 소라 등 주요 생성형 AI를 효과적으로 사용하는 100가지 활용법!",1140714651,9791140714650,20250619,길벗,타구치 카즈히로 외,24000,21600,10.0,10.0,40
673,0,2026061020260616,S000216695768,챗GPT 돈버는 120% 투자 질문 기술,새로운 기술'GPTs' 완전 활용법!,1199158321,9791199158320,20250610,정보문화사,ChatGPT 비즈니스 연구회 외,15000,13500,10.0,10.0,19
674,662,2026061020260616,S000216574552,테디노트의 랭체인을 활용한 RAG 비법노트(기본편),8단계 RAG 파이프라인으로 LLM 성능을 끌어올리는 RAG 기본부터 실제 챗봇 제작까지,1194084168,9791194084167,20250530,리코멘드,이경록,34000,30600,10.0,10.0,10
675,663,2026061020260616,S000216668026,픽셀 아트 마스터 컬렉션,PC 뿐만 아니라 스마트폰/테블릿에서도 가능!,1127468626,9791127468620,20250526,에이케이커뮤니케이션즈,ZiMA 외,25500,22950,10.0,9.4,5
676,664,2026061020260616,S000216371063,마스터링 몽고DB 7.0,고급 쿼리 및 아틀라스 등 MongoDB 전문 지식으로 데이터 엑셀런스 달성하기,1194587216,9791194587217,20250520,제이펍,마르코 알렉센드리치 외,36000,32400,10.0,10.0,4
677,666,2026061020260616,S000216408622,혼자 만들면서 공부하는 딥러닝,"이미지/텍스트 분류 및 요약, 전이 학습, 트랜스포머까지 20개 딥러닝 모델 구현하기",1169213715,9791169213714,20250512,한빛미디어,박해선,28000,25200,10.0,9.9,23
678,455,2026061020260616,S000216392817,LLM 엔지니어링,"RAG, 파인튜닝, LLMOps로 완성하는 실무 중심의 LLM 애플리케이션 개발",1169213804,9791169213806,20250502,한빛미디어,폴 이우수틴 외,38000,34200,10.0,10.0,7
679,456,2026061020260616,S000216353566,모두의 딥러닝,누구나 쉽게 이해하는 딥러닝,114071452X,9791140714520,20250430,길벗,조태호,29000,26100,10.0,9.3,9
680,667,2026061020260616,S000216232523,구글 시트로 스마트한 학교 만들기: 교사를 위한 스프레드시트 활용 가이드,"실전기초, 행정업무, 일정관리, 담임업무, 학급운영, 교수평기",1193059518,9791193059517,20250430,앤써북,지미정 외,24400,21960,10.0,10.0,5
681,669,2026061020260616,S000216298495,Autodesk Fusion 360 밀링 기본편,CAM을 처음 하시는 분들을 위한 실무 가이드,119121835X,9791191218350,20250425,청담북스,심은렬 외,35000,31500,10.0,10.0,2
682,670,2026061020260616,S000216211773,2025 데이터에듀 경영정보시각화능력 필기,,119367221X,9791193672211,20250411,데이터에듀,윤종식 외,32000,28800,10.0,10.0,12
683,457,2026061020260616,S000216112525,유튜브 AI 성공 전략: 쇼츠로 시작해 수익화까지,AI 로 자동화하는 유튜브 4 단계 시스템: 기획부터 업로드까지,8960884839,9788960884830,20250410,디지털북스,강민형,22000,19800,10.0,10.0,2
684,671,2026061020260616,S000216239092,기초강화학습,,1199117102,9791199117105,20250331,가우스출판,이동환,35000,31500,10.0,0.0,0
685,672,2026061020260616,S000216026365,한 권으로 끝내는 아두이노 입문+실전(종합편),기초부터 수준 높은 프로젝트까지,1193059488,9791193059487,20250330,앤써북,서민우 외,22000,19800,10.0,10.0,4
686,673,2026061020260616,S000216123296,챗GPT 일타강사의 직장인 업무 만렙 공략집,"칼퇴는 기본, 성과는 폭발! 프로 일잘러가 몰래 쓰는 업무 스킬",1169213626,9791169213622,20250321,한빛미디어,이승필,24000,21600,10.0,10.0,39
